"id","name","parent_id","parent_name","gparent_id"
30603,"MSAs",27290,"District of Columbia",27281
32920,"CPI for MSAs and Consolidated MSAs",27290,"District of Columbia",27281
33177,"Metropolitan Divisions",27290,"District of Columbia",27281
27659,"Counties",27291,"Florida",27281
30605,"MSAs",27291,"Florida",27281
32901,"CPI for MSAs and Consolidated MSAs",27291,"Florida",27281
33153,"Metropolitan Divisions",27291,"Florida",27281
27727,"Counties",27292,"Georgia",27281
30625,"MSAs",27292,"Georgia",27281
32899,"CPI for MSAs and Consolidated MSAs",27292,"Georgia",27281
27887,"Counties",27293,"Hawaii",27281
30641,"MSAs",27293,"Hawaii",27281
33715,"Metropolitan Areas",27293,"Hawaii",27281
32940,"CPI for MSAs and Consolidated MSAs",27293,"Hawaii",27281
27893,"Counties",27294,"Idaho",27281
30643,"MSAs",27294,"Idaho",27281
27938,"Counties",150,"Illinois",27281
30650,"MSAs",150,"Illinois",27281
32883,"CPI for MSAs and Consolidated MSAs",150,"Illinois",27281
33144,"Metropolitan Divisions",150,"Illinois",27281
28041,"Counties",151,"Indiana",27281
30662,"MSAs",151,"Indiana",27281
32885,"CPI for MSAs and Consolidated MSAs",151,"Indiana",27281
33157,"Metropolitan Divisions",151,"Indiana",27281
28134,"Counties",27297,"Iowa",27281
30679,"MSAs",27297,"Iowa",27281
28234,"Counties",27298,"Kansas",27281
30689,"MSAs",27298,"Kansas",27281
33462,"Metropolitan Areas",27298,"Kansas",27281
28340,"Counties",152,"Kentucky",27281
30695,"MSAs",152,"Kentucky",27281
32932,"CPI for MSAs and Consolidated MSAs",152,"Kentucky",27281
28461,"Parishes",27300,"Louisiana",27281
30705,"MSAs",27300,"Louisiana",27281
28526,"Counties",27301,"Maine",27281
32084,"New England City and Town Areas",27301,"Maine",27281
30714,"MSAs",27301,"Maine",27281
32915,"CPI for MSAs and Consolidated MSAs",27301,"Maine",27281
28543,"Counties",27302,"Maryland",27281
33452,"Metropolitan Areas",27302,"Maryland",27281
33130,"Metropolitan Divisions",27302,"Maryland",27281
30718,"MSAs",27302,"Maryland",27281
32881,"CPI for MSAs and Consolidated MSAs",27302,"Maryland",27281
28568,"Counties",27303,"Massachusetts",27281
32085,"New England City and Town Areas",27303,"Massachusetts",27281
30725,"MSAs",27303,"Massachusetts",27281
32911,"CPI for MSAs and Consolidated MSAs",27303,"Massachusetts",27281
33134,"Metropolitan Divisions",27303,"Massachusetts",27281
28583,"Counties",27304,"Michigan",27281
30732,"MSAs",27304,"Michigan",27281
32889,"CPI for MSAs and Consolidated MSAs",27304,"Michigan",27281
33150,"Metropolitan Divisions",27304,"Michigan",27281
28667,"Counties",27305,"Minnesota",27281
30748,"MSAs",27305,"Minnesota",27281
32927,"CPI for MSAs and Consolidated MSAs",27305,"Minnesota",27281
28755,"Counties",153,"Mississippi",27281
30756,"MSAs",153,"Mississippi",27281
28838,"Counties",154,"Missouri",27281
30762,"MSAs",154,"Missouri",27281
32891,"CPI for MSAs and Consolidated MSAs",154,"Missouri",27281
33464,"Metropolitan Areas",154,"Missouri",27281
28954,"Counties",27308,"Montana",27281
30771,"MSAs",27308,"Montana",27281
29012,"Counties",27309,"Nebraska",27281
30775,"MSAs",27309,"Nebraska",27281
29106,"Counties",27310,"Nevada",27281
30779,"MSAs",27310,"Nevada",27281
29124,"Counties",27311,"New Hampshire",27281
30783,"MSAs",27311,"New Hampshire",27281
32086,"New England City and Town Areas",27311,"New Hampshire",27281
32913,"CPI for MSAs and Consolidated MSAs",27311,"New Hampshire",27281
33170,"Metropolitan Divisions",27311,"New Hampshire",27281
29135,"Counties",27312,"New Jersey",27281
30786,"MSAs",27312,"New Jersey",27281
32870,"CPI for MSAs and Consolidated MSAs",27312,"New Jersey",27281
33138,"Metropolitan Divisions",27312,"New Jersey",27281
33467,"Metropolitan Areas",27312,"New Jersey",27281
29157,"Counties",27313,"New Mexico",27281
30794,"MSAs",27313,"New Mexico",27281
29191,"Counties",27314,"New York",27281
30799,"MSAs",27314,"New York",27281
32868,"CPI for MSAs and Consolidated MSAs",27314,"New York",27281
33164,"Metropolitan Divisions",27314,"New York",27281
33469,"Metropolitan Areas",27314,"New York",27281
29254,"Counties",27315,"North Carolina",27281
30812,"MSAs",27315,"North Carolina",27281
29355,"Counties",27316,"North Dakota",27281
30828,"MSAs",27316,"North Dakota",27281
29409,"Counties",27317,"Ohio",27281
30832,"MSAs",27317,"Ohio",27281
32918,"CPI for MSAs and Consolidated MSAs",27317,"Ohio",27281
29498,"Counties",27318,"Oklahoma",27281
30849,"MSAs",27318,"Oklahoma",27281
29576,"Counties",27319,"Oregon",27281
30854,"MSAs",27319,"Oregon",27281
32937,"CPI for MSAs and Consolidated MSAs",27319,"Oregon",27281
29613,"Counties",27320,"Pennsylvania",27281
30861,"MSAs",27320,"Pennsylvania",27281
32874,"CPI for MSAs and Consolidated MSAs",27320,"Pennsylvania",27281
33167,"Metropolitan Divisions",27320,"Pennsylvania",27281
33472,"Metropolitan Areas",27320,"Pennsylvania",27281
33505,"Counties",33504,"Puerto Rico",27281
33475,"MSAs",33504,"Puerto Rico",27281
29682,"Counties",27322,"Rhode Island",27281
30879,"MSAs",27322,"Rhode Island",27281
32087,"New England City and Town Areas",27322,"Rhode Island",27281
29688,"Counties",27323,"South Carolina",27281
30881,"MSAs",27323,"South Carolina",27281
29735,"Counties",27324,"South Dakota",27281
30892,"MSAs",27324,"South Dakota",27281
29802,"Counties",193,"Tennessee",27281
30896,"MSAs",193,"Tennessee",27281
29898,"Counties",27326,"Texas",27281
30907,"MSAs",27326,"Texas",27281
32897,"CPI for MSAs and Consolidated MSAs",27326,"Texas",27281
33147,"Metropolitan Divisions",27326,"Texas",27281
30154,"Counties",27328,"Utah",27281
30934,"MSAs",27328,"Utah",27281
30184,"Counties",27329,"Vermont",27281
32088,"New England City and Town Areas",27329,"Vermont",27281
30940,"MSAs",27329,"Vermont",27281
30199,"Counties",27330,"Virginia",27281
30942,"MSAs",27330,"Virginia",27281
32923,"CPI for MSAs and Consolidated MSAs",27330,"Virginia",27281
33179,"Metropolitan Divisions",27330,"Virginia",27281
33484,"Metropolitan Areas",27330,"Virginia",27281
30376,"Counties",27332,"West Virginia",27281
30968,"MSAs",27332,"West Virginia",27281
32925,"CPI for MSAs and Consolidated MSAs",27332,"West Virginia",27281
33181,"Metropolitan Divisions",27332,"West Virginia",27281
30336,"Counties",27331,"Washington",27281
30955,"MSAs",27331,"Washington",27281
32905,"CPI for MSAs and Consolidated MSAs",27331,"Washington",27281
33172,"Metropolitan Divisions",27331,"Washington",27281
30432,"Counties",27333,"Wisconsin",27281
30979,"MSAs",27333,"Wisconsin",27281
32887,"CPI for MSAs and Consolidated MSAs",27333,"Wisconsin",27281
33175,"Metropolitan Divisions",27333,"Wisconsin",27281
30505,"Counties",27334,"Wyoming",27281
30995,"MSAs",27334,"Wyoming",27281
32048,"Census Divisions",32044,"Midwest",32043
32051,"Census Divisions",32045,"Northeast",32043
32054,"Census Divisions",32046,"South",32043
32058,"Census Divisions",32047,"West",32043
32854,"Population Size Class A (over 1,500,000)",32851,"Midwest Urban",32849
32855,"Population Size Class B/C (between 50,000 and 1,500,000)",32851,"Midwest Urban",32849
32856,"Population Size Class D (under 50,000)",32851,"Midwest Urban",32849
32857,"Population Size Class A (over 1,500,000)",32850,"Northeast Urban",32849
32858,"Population Size Class B/C (between 50,000 and 1,500,000)",32850,"Northeast Urban",32849
32863,"Population Size Class A (over 1,500,000)",32852,"South Urban",32849
32865,"Population Size Class B/C (between 50,000 and 1,500,000)",32852,"South Urban",32849
32867,"Population Size Class D (under 50,000)",32852,"South Urban",32849
32864,"Population Size Class A (over 1,500,000)",32853,"West Urban",32849
32866,"Population Size Class B/C (between 50,000 and 1,500,000)",32853,"West Urban",32849
32157,"States in District",32146,"Atlanta",32071
32158,"Counties in District",32146,"Atlanta",32071
32159,"MSAs in District",32146,"Atlanta",32071
32162,"States in District",32147,"Boston",32071
32163,"Counties in District",32147,"Boston",32071
32164,"MSAs in District",32147,"Boston",32071
32167,"States in District",32148,"Chicago",32071
32168,"Counties in District",32148,"Chicago",32071
32169,"MSAs in District",32148,"Chicago",32071
32172,"States in District",32149,"Cleveland",32071
32173,"Counties in District",32149,"Cleveland",32071
32174,"MSAs in District",32149,"Cleveland",32071
32177,"States in District",32150,"Dallas",32071
32178,"Counties in District",32150,"Dallas",32071
32179,"MSAs in District",32150,"Dallas",32071
32182,"States in District",32151,"Kansas City",32071
32183,"Counties in District",32151,"Kansas City",32071
32184,"MSAs in District",32151,"Kansas City",32071
32187,"States in District",32152,"Minneapolis",32071
32188,"Counties in District",32152,"Minneapolis",32071
32189,"MSAs in District",32152,"Minneapolis",32071
32192,"States in District",32153,"New York",32071
32193,"Counties in District",32153,"New York",32071
32194,"MSAs in District",32153,"New York",32071
32197,"States in District",32154,"Philadelphia",32071
32198,"Counties in District",32154,"Philadelphia",32071
32199,"MSAs in District",32154,"Philadelphia",32071
32202,"States in District",32155,"Richmond",32071
32203,"Counties in District",32155,"Richmond",32071
32204,"MSAs in District",32155,"Richmond",32071
32207,"States in District",32156,"San Francisco",32071
32208,"Counties in District",32156,"San Francisco",32071
32209,"MSAs in District",32156,"San Francisco",32071
32073,"States in District",133,"St. Louis",32071
32072,"Counties in District",133,"St. Louis",32071
32074,"MSAs in District",133,"St. Louis",32071
32988,"Caribbean",32973,"Latin America and the Caribbean",32964
32989,"Central America",32973,"Latin America and the Caribbean",32964
32990,"South America",32973,"Latin America and the Caribbean",32964
33186,"Condition of Banks",33185,"Banking",33000
33187,"Bond Market Data",33099,"Financial Indicators",33000
33211,"Financial Activity Measures",33099,"Financial Indicators",33000
33497,"Money Market Instruments",33099,"Financial Indicators",33000
33493,"Securities",33099,"Financial Indicators",33000
33194,"Stock Market Data",33099,"Financial Indicators",33000
33220,"M3 and Components",32950,"Monetary Data",33000
33221,"M1 and Components",32950,"Monetary Data",33000
33223,"Reserves",32950,"Monetary Data",33000
33227,"M2 and Components",32950,"Monetary Data",33000
33234,"Monetary Base",32950,"Monetary Data",33000
33207,"Trade Balance",33206,"Trade & International Transactions",32997
33208,"International Finance",33206,"Trade & International Transactions",32997
33224,"Exports",33206,"Trade & International Transactions",32997
33225,"Imports",33206,"Trade & International Transactions",32997
33233,"Govt Receipts, Expenditures & Investment",33232,"National Income & Product Accounts",32997
33237,"Price Indexes & Deflators",33232,"National Income & Product Accounts",32997
33238,"Personal Income & Outlays",33232,"National Income & Product Accounts",32997
33739,"Birth Rate",32292,"Population",32999
33512,"Fertility Rate",32292,"Population",32999
33510,"Infant Mortality",32292,"Population",32999
33513,"Life Expectancy",32292,"Population",32999
33511,"Literacy Rate",32292,"Population",32999
33498,"Migration",32292,"Population",32999
33228,"Inventories",32437,"Manufacturing",32294
33006,"Alcoholic Beverages and Tobacco",32266,"Consumer Price Indexes",32998
33004,"All Items",32266,"Consumer Price Indexes",32998
33007,"Clothing and Footwear",32266,"Consumer Price Indexes",32998
33012,"Communications",32266,"Consumer Price Indexes",32998
33014,"Education",32266,"Consumer Price Indexes",32998
33005,"Food and Non-Alcoholic Beverages",32266,"Consumer Price Indexes",32998
33010,"Health",32266,"Consumer Price Indexes",32998
33009,"Household Equipment",32266,"Consumer Price Indexes",32998
33008,"Housing",32266,"Consumer Price Indexes",32998
33015,"Hotels and Restaurants",32266,"Consumer Price Indexes",32998
33016,"Miscellaneous Goods and Services",32266,"Consumer Price Indexes",32998
33013,"Recreation and Culture",32266,"Consumer Price Indexes",32998
33017,"Special Indexes",32266,"Consumer Price Indexes",32998
33011,"Transport",32266,"Consumer Price Indexes",32998
33256,"Buildings",33255,"Construction",33254
33263,"Future tendency",33262,"Economic Situation",33261
33269,"Future tendency",33268,"Consumer prices (inflation)",33261
33276,"Composite indicators",33275,"Confidence indicators",33274
33296,"Level",33295,"Order books",33274
33314,"Future tendency",33313,"Employment",33274
33320,"Future tendency",33319,"Selling prices",33274
33326,"Present",33325,"Business situation - Activity",33274
33283,"Composite Indicators",33282,"Confidence Indicators",33281
33290,"Composite indicators",33289,"Confidence indicators",33288
33302,"Level",33301,"Finished goods stocks",33288
33308,"Level",33307,"Order books",33288
33332,"Current",33331,"Business situation",33288
33346,"Future tendency",33345,"Employment",33344
33352,"Present",33351,"Business situation - Activity",33344
33363,"Future tendency",33351,"Business situation - Activity",33344
33358,"Level",33357,"Volume of stocks",33344
33376,"Composite indicators",33375,"Confidence indicators",33344
33370,"Future Tendency",33369,"Employment",33368
27336,"Autauga County, AL",27335,"Counties",27282
27337,"Baldwin County, AL",27335,"Counties",27282
27338,"Barbour County, AL",27335,"Counties",27282
27339,"Bibb County, AL",27335,"Counties",27282
27340,"Blount County, AL",27335,"Counties",27282
27341,"Bullock County, AL",27335,"Counties",27282
27342,"Butler County, AL",27335,"Counties",27282
27343,"Calhoun County, AL",27335,"Counties",27282
27344,"Chambers County, AL",27335,"Counties",27282
27345,"Cherokee County, AL",27335,"Counties",27282
27346,"Chilton County, AL",27335,"Counties",27282
27347,"Choctaw County, AL",27335,"Counties",27282
27348,"Clarke County, AL",27335,"Counties",27282
27349,"Clay County, AL",27335,"Counties",27282
27350,"Cleburne County, AL",27335,"Counties",27282
27351,"Coffee County, AL",27335,"Counties",27282
27352,"Colbert County, AL",27335,"Counties",27282
27353,"Conecuh County, AL",27335,"Counties",27282
27354,"Coosa County, AL",27335,"Counties",27282
27355,"Covington County, AL",27335,"Counties",27282
27356,"Crenshaw County, AL",27335,"Counties",27282
27357,"Cullman County, AL",27335,"Counties",27282
27358,"Dale County, AL",27335,"Counties",27282
27359,"Dallas County, AL",27335,"Counties",27282
27360,"De Kalb County, AL",27335,"Counties",27282
27361,"Elmore County, AL",27335,"Counties",27282
27362,"Escambia County, AL",27335,"Counties",27282
27363,"Etowah County, AL",27335,"Counties",27282
27364,"Fayette County, AL",27335,"Counties",27282
27365,"Franklin County, AL",27335,"Counties",27282
27366,"Geneva County, AL",27335,"Counties",27282
27367,"Greene County, AL",27335,"Counties",27282
27368,"Hale County, AL",27335,"Counties",27282
27369,"Henry County, AL",27335,"Counties",27282
27370,"Houston County, AL",27335,"Counties",27282
27371,"Jackson County, AL",27335,"Counties",27282
27372,"Jefferson County, AL",27335,"Counties",27282
27373,"Lamar County, AL",27335,"Counties",27282
27374,"Lauderdale County, AL",27335,"Counties",27282
27375,"Lawrence County, AL",27335,"Counties",27282
27376,"Lee County, AL",27335,"Counties",27282
27377,"Limestone County, AL",27335,"Counties",27282
27378,"Lowndes County, AL",27335,"Counties",27282
27379,"Macon County, AL",27335,"Counties",27282
27380,"Madison County, AL",27335,"Counties",27282
27381,"Marengo County, AL",27335,"Counties",27282
27382,"Marion County, AL",27335,"Counties",27282
27383,"Marshall County, AL",27335,"Counties",27282
27384,"Mobile County, AL",27335,"Counties",27282
27385,"Monroe County, AL",27335,"Counties",27282
27386,"Montgomery County, AL",27335,"Counties",27282
27387,"Morgan County, AL",27335,"Counties",27282
27388,"Perry County, AL",27335,"Counties",27282
27389,"Pickens County, AL",27335,"Counties",27282
27390,"Pike County, AL",27335,"Counties",27282
27391,"Randolph County, AL",27335,"Counties",27282
27392,"Russell County, AL",27335,"Counties",27282
27393,"Shelby County, AL",27335,"Counties",27282
27394,"St. Clair County, AL",27335,"Counties",27282
27395,"Sumter County, AL",27335,"Counties",27282
27396,"Talladega County, AL",27335,"Counties",27282
27397,"Tallapoosa County, AL",27335,"Counties",27282
27398,"Tuscaloosa County, AL",27335,"Counties",27282
27399,"Walker County, AL",27335,"Counties",27282
27400,"Washington County, AL",27335,"Counties",27282
27401,"Wilcox County, AL",27335,"Counties",27282
27402,"Winston County, AL",27335,"Counties",27282
30530,"Anniston-Oxford, AL",30529,"MSAs",27282
30531,"Auburn-Opelika, AL",30529,"MSAs",27282
30532,"Birmingham-Hoover, AL",30529,"MSAs",27282
30533,"Columbus, GA-AL",30529,"MSAs",27282
33417,"Daphne-Fairhope-Foley, AL",30529,"MSAs",27282
30534,"Decatur, AL",30529,"MSAs",27282
30535,"Dothan, AL",30529,"MSAs",27282
32080,"Florence-Muscle Shoals, AL",30529,"MSAs",27282
30537,"Gadsden, AL",30529,"MSAs",27282
30538,"Huntsville, AL",30529,"MSAs",27282
30539,"Mobile, AL",30529,"MSAs",27282
30540,"Montgomery, AL",30529,"MSAs",27282
30541,"Tuscaloosa, AL",30529,"MSAs",27282
27404,"Aleutians East Borough, AK",27403,"Census Areas and Boroughs",27283
33743,"Aleutian Islands Census Area",27403,"Census Areas and Boroughs",27283
27405,"Aleutians West Census Area, AK",27403,"Census Areas and Boroughs",27283
27406,"Anchorage Borough/municipality, AK",27403,"Census Areas and Boroughs",27283
27407,"Bethel Census Area, AK",27403,"Census Areas and Boroughs",27283
27408,"Bristol Bay Borough, AK",27403,"Census Areas and Boroughs",27283
32079,"Denali Borough, AK",27403,"Census Areas and Boroughs",27283
27409,"Dillingham Census Area, AK",27403,"Census Areas and Boroughs",27283
27410,"Fairbanks North Star Borough, AK",27403,"Census Areas and Boroughs",27283
27411,"Haines Borough, AK",27403,"Census Areas and Boroughs",27283
33517,"Hoonah-Angoon Census Area, AK",27403,"Census Areas and Boroughs",27283
27412,"Juneau Borough/city, AK",27403,"Census Areas and Boroughs",27283
27413,"Kenai Peninsula Borough, AK",27403,"Census Areas and Boroughs",27283
27414,"Ketchikan Gateway Borough, AK",27403,"Census Areas and Boroughs",27283
27415,"Kodiak Island Borough, AK",27403,"Census Areas and Boroughs",27283
33897,"Kusilvak Census Area, AK",27403,"Census Areas and Boroughs",27283
27416,"Lake and Peninsula Borough, AK",27403,"Census Areas and Boroughs",27283
27417,"Matanuska-Susitna Borough, AK",27403,"Census Areas and Boroughs",27283
27418,"Nome Census Area, AK",27403,"Census Areas and Boroughs",27283
27419,"North Slope Borough, AK",27403,"Census Areas and Boroughs",27283
27420,"Northwest Arctic Borough, AK",27403,"Census Areas and Boroughs",27283
33519,"Petersburg Census Area, AK",27403,"Census Areas and Boroughs",27283
33520,"Prince of Wales-Hyder Census Area, AK",27403,"Census Areas and Boroughs",27283
27421,"Prince of Wales-Outer Ketchikan Census Area, AK",27403,"Census Areas and Boroughs",27283
27422,"Sitka Borough/city, AK",27403,"Census Areas and Boroughs",27283
27423,"Skagway-Hoonah-Angoon Census Area, AK",27403,"Census Areas and Boroughs",27283
33516,"Skagway Municipality, AK",27403,"Census Areas and Boroughs",27283
27424,"Southeast Fairbanks Census Area, AK",27403,"Census Areas and Boroughs",27283
27425,"Valdez-Cordova Census Area, AK",27403,"Census Areas and Boroughs",27283
27426,"Wade Hampton Census Area, AK",27403,"Census Areas and Boroughs",27283
33518,"Wrangell Borough/City, AK",27403,"Census Areas and Boroughs",27283
27427,"Wrangell-Petersburg Census Area, AK",27403,"Census Areas and Boroughs",27283
32212,"Yakutat City and Borough",27403,"Census Areas and Boroughs",27283
27428,"Yukon-Koyukuk Census Area, AK",27403,"Census Areas and Boroughs",27283
32908,"Anchorage, AK (MSA)",32907,"CPI for MSAs and Consolidated MSAs",27283
33785,"Aleutian Islands Division, AK",33745,"Metropolitan Divisions",27283
33786,"Angoon Division, AK",33745,"Metropolitan Divisions",27283
33787,"Barrow-North Slope Division, AK",33745,"Metropolitan Divisions",27283
33788,"Bethel Division, AK",33745,"Metropolitan Divisions",27283
33789,"Bristol Bay Division, AK",33745,"Metropolitan Divisions",27283
33790,"Cordova-McCarthy Division, AK",33745,"Metropolitan Divisions",27283
33791,"Haines Division, AK",33745,"Metropolitan Divisions",27283
33792,"Kenai-Cook Inlet Division, AK",33745,"Metropolitan Divisions",27283
33793,"Kuskokwim Division, AK",33745,"Metropolitan Divisions",27283
33794,"Outer Ketchikan Division, AK",33745,"Metropolitan Divisions",27283
33795,"Prince of Wales Division, AK",33745,"Metropolitan Divisions",27283
33796,"Seward Division, AK",33745,"Metropolitan Divisions",27283
33797,"Sitka Division, AK",33745,"Metropolitan Divisions",27283
33798,"Skagway-Yakutat Division, AK",33745,"Metropolitan Divisions",27283
33799,"Southeast Fairbanks Division, AK",33745,"Metropolitan Divisions",27283
33800,"Upper Yukon Division, AK",33745,"Metropolitan Divisions",27283
33801,"Valdez-Chitina-Whittier Division, AK",33745,"Metropolitan Divisions",27283
33802,"Wrangell-Petersburg Division, AK",33745,"Metropolitan Divisions",27283
33803,"Yukon-Koyukuk Division, AK",33745,"Metropolitan Divisions",27283
30543,"Anchorage, AK",30542,"MSAs",27283
30544,"Fairbanks, AK",30542,"MSAs",27283
27430,"Apache County, AZ",27429,"Counties",27284
27431,"Cochise County, AZ",27429,"Counties",27284
27432,"Coconino County, AZ",27429,"Counties",27284
27433,"Gila County, AZ",27429,"Counties",27284
27434,"Graham County, AZ",27429,"Counties",27284
27435,"Greenlee County, AZ",27429,"Counties",27284
27436,"La Paz County, AZ",27429,"Counties",27284
27437,"Maricopa County, AZ",27429,"Counties",27284
27438,"Mohave County, AZ",27429,"Counties",27284
27439,"Navajo County, AZ",27429,"Counties",27284
27440,"Pima County, AZ",27429,"Counties",27284
27441,"Pinal County, AZ",27429,"Counties",27284
27442,"Santa Cruz County, AZ",27429,"Counties",27284
27443,"Yavapai County, AZ",27429,"Counties",27284
27444,"Yuma County, AZ",27429,"Counties",27284
30546,"Flagstaff, AZ",30545,"MSAs",27284
32144,"Lake Havasu City-Kingman, AZ",30545,"MSAs",27284
30547,"Phoenix-Mesa-Chandler, AZ",30545,"MSAs",27284
30548,"Prescott Valley-Prescott, AZ",30545,"MSAs",27284
33435,"Sierra Vista-Douglas, AZ",30545,"MSAs",27284
30549,"Tucson, AZ",30545,"MSAs",27284
30550,"Yuma, AZ",30545,"MSAs",27284
32943,"Phoenix-Mesa, AZ (MSA)",32942,"CPI for MSAs and Consolidated MSAs",27284
798,"Arkansas County, AR",27445,"Counties",149
796,"Ashley County, AR",27445,"Counties",149
794,"Baxter County, AR",27445,"Counties",149
792,"Benton County, AR",27445,"Counties",149
790,"Boone County, AR",27445,"Counties",149
787,"Bradley County, AR",27445,"Counties",149
786,"Calhoun County, AR",27445,"Counties",149
784,"Carroll County, AR",27445,"Counties",149
782,"Chicot County, AR",27445,"Counties",149
780,"Clark County, AR",27445,"Counties",149
778,"Clay County, AR",27445,"Counties",149
776,"Cleburne County, AR",27445,"Counties",149
774,"Cleveland County, AR",27445,"Counties",149
772,"Columbia County, AR",27445,"Counties",149
770,"Conway County, AR",27445,"Counties",149
768,"Craighead County, AR",27445,"Counties",149
766,"Crawford County, AR",27445,"Counties",149
764,"Crittenden County, AR",27445,"Counties",149
762,"Cross County, AR",27445,"Counties",149
760,"Dallas County, AR",27445,"Counties",149
758,"Desha County, AR",27445,"Counties",149
756,"Drew County, AR",27445,"Counties",149
754,"Faulkner County, AR",27445,"Counties",149
752,"Franklin County, AR",27445,"Counties",149
750,"Fulton County, AR",27445,"Counties",149
748,"Garland County, AR",27445,"Counties",149
746,"Grant County, AR",27445,"Counties",149
744,"Greene County, AR",27445,"Counties",149
742,"Hempstead County, AR",27445,"Counties",149
740,"Hot Spring County, AR",27445,"Counties",149
738,"Howard County, AR",27445,"Counties",149
736,"Independence County, AR",27445,"Counties",149
734,"Izard County, AR",27445,"Counties",149
732,"Jackson County, AR",27445,"Counties",149
730,"Jefferson County, AR",27445,"Counties",149
728,"Johnson County, AR",27445,"Counties",149
726,"Lafayette County, AR",27445,"Counties",149
724,"Lawrence County, AR",27445,"Counties",149
722,"Lee County, AR",27445,"Counties",149
720,"Lincoln County, AR",27445,"Counties",149
718,"Little River County, AR",27445,"Counties",149
716,"Logan County, AR",27445,"Counties",149
714,"Lonoke County, AR",27445,"Counties",149
712,"Madison County, AR",27445,"Counties",149
710,"Marion County, AR",27445,"Counties",149
708,"Miller County, AR",27445,"Counties",149
706,"Mississippi County, AR",27445,"Counties",149
704,"Monroe County, AR",27445,"Counties",149
702,"Montgomery County, AR",27445,"Counties",149
700,"Nevada County, AR",27445,"Counties",149
698,"Newton County, AR",27445,"Counties",149
696,"Ouachita County, AR",27445,"Counties",149
693,"Perry County, AR",27445,"Counties",149
691,"Phillips County, AR",27445,"Counties",149
689,"Pike County, AR",27445,"Counties",149
687,"Poinsett County, AR",27445,"Counties",149
685,"Polk County, AR",27445,"Counties",149
683,"Pope County, AR",27445,"Counties",149
799,"Prairie County, AR",27445,"Counties",149
680,"Pulaski County, AR",27445,"Counties",149
678,"Randolph County, AR",27445,"Counties",149
676,"Saline County, AR",27445,"Counties",149
674,"Scott County, AR",27445,"Counties",149
672,"Searcy County, AR",27445,"Counties",149
670,"Sebastian County, AR",27445,"Counties",149
668,"Sevier County, AR",27445,"Counties",149
666,"Sharp County, AR",27445,"Counties",149
664,"St. Francis County, AR",27445,"Counties",149
662,"Stone County, AR",27445,"Counties",149
660,"Union County, AR",27445,"Counties",149
658,"Van Buren County, AR",27445,"Counties",149
656,"Washington County, AR",27445,"Counties",149
654,"White County, AR",27445,"Counties",149
652,"Woodruff County, AR",27445,"Counties",149
650,"Yell County, AR",27445,"Counties",149
30552,"Fayetteville-Springdale-Rogers, AR",30551,"MSAs",149
337,"Fort Smith, AR-OK",30551,"MSAs",149
3007,"Hot Springs, AR",30551,"MSAs",149
335,"Jonesboro, AR",30551,"MSAs",149
334,"Little Rock-North Little Rock-Conway, AR",30551,"MSAs",149
30557,"Memphis, TN-MS-AR",30551,"MSAs",149
329,"Pine Bluff, AR",30551,"MSAs",149
30559,"Texarkana, TX-AR",30551,"MSAs",149
27522,"Alameda County, CA",27521,"Counties",27286
27523,"Alpine County, CA",27521,"Counties",27286
27524,"Amador County, CA",27521,"Counties",27286
27525,"Butte County, CA",27521,"Counties",27286
27526,"Calaveras County, CA",27521,"Counties",27286
27527,"Colusa County, CA",27521,"Counties",27286
27528,"Contra Costa County, CA",27521,"Counties",27286
27529,"Del Norte County, CA",27521,"Counties",27286
27530,"El Dorado County, CA",27521,"Counties",27286
27531,"Fresno County, CA",27521,"Counties",27286
27532,"Glenn County, CA",27521,"Counties",27286
27533,"Humboldt County, CA",27521,"Counties",27286
27534,"Imperial County, CA",27521,"Counties",27286
27535,"Inyo County, CA",27521,"Counties",27286
27536,"Kern County, CA",27521,"Counties",27286
27537,"Kings County, CA",27521,"Counties",27286
27538,"Lake County, CA",27521,"Counties",27286
27539,"Lassen County, CA",27521,"Counties",27286
27540,"Los Angeles County, CA",27521,"Counties",27286
27541,"Madera County, CA",27521,"Counties",27286
27542,"Marin County, CA",27521,"Counties",27286
27543,"Mariposa County, CA",27521,"Counties",27286
27544,"Mendocino County, CA",27521,"Counties",27286
27545,"Merced County, CA",27521,"Counties",27286
27546,"Modoc County, CA",27521,"Counties",27286
27547,"Mono County, CA",27521,"Counties",27286
27548,"Monterey County, CA",27521,"Counties",27286
27549,"Napa County, CA",27521,"Counties",27286
27550,"Nevada County, CA",27521,"Counties",27286
27551,"Orange County, CA",27521,"Counties",27286
27552,"Placer County, CA",27521,"Counties",27286
27553,"Plumas County, CA",27521,"Counties",27286
27554,"Riverside County, CA",27521,"Counties",27286
27555,"Sacramento County, CA",27521,"Counties",27286
27556,"San Benito County, CA",27521,"Counties",27286
27557,"San Bernardino County, CA",27521,"Counties",27286
27558,"San Diego County, CA",27521,"Counties",27286
27559,"San Francisco County/city, CA",27521,"Counties",27286
27560,"San Joaquin County, CA",27521,"Counties",27286
27561,"San Luis Obispo County, CA",27521,"Counties",27286
27562,"San Mateo County, CA",27521,"Counties",27286
27563,"Santa Barbara County, CA",27521,"Counties",27286
27564,"Santa Clara County, CA",27521,"Counties",27286
27565,"Santa Cruz County, CA",27521,"Counties",27286
27566,"Shasta County, CA",27521,"Counties",27286
27567,"Sierra County, CA",27521,"Counties",27286
